dateTime,lat,long,ele
2022-09-23 08:46:46,53.21327,-6.705075,140.08608
2022-09-23 08:46:47,53.21351333,-6.70483833,139.68984
2022-09-23 08:46:48,53.213755,-6.70461,139.50696
2022-09-23 08:46:49,53.213995,-6.70438833,139.68984
2022-09-23 08:46:50,53.21423833,-6.70419,139.5984
2022-09-23 08:46:51,53.21449167,-6.70402,139.9032
2022-09-23 08:46:52,53.21474833,-6.70386333,140.29944
2022-09-23 08:46:53,53.21499667,-6.70371167,139.38504
2022-09-23 08:46:54,53.21525,-6.70355833,138.71448
2022-09-23 08:46:55,53.215505,-6.70341,138.28776
2022-09-23 08:46:56,53.215765,-6.70326,138.50112
2022-09-23 08:46:57,53.21601833,-6.70310667,138.50112
2022-09-23 08:46:58,53.21627667,-6.70296167,138.59256
2022-09-23 08:46:59,53.21653167,-6.70281667,138.59256
2022-09-23 08:47:00,53.21678667,-6.70267333,139.2936
2022-09-23 08:47:01,53.21704,-6.702525,139.38504
2022-09-23 08:47:02,53.21729333,-6.70237,138.89736
2022-09-23 08:47:03,53.21754667,-6.70222667,138.19632
2022-09-23 08:47:04,53.217795,-6.70207833,138.01344
2022-09-23 08:47:05,53.21804667,-6.70192833,137.58672
2022-09-23 08:47:06,53.21829667,-6.70177833,137.40384
2022-09-23 08:47:07,53.21855167,-6.70163167,137.70864
2022-09-23 08:47:08,53.21880667,-6.70149333,137.3124
2022-09-23 08:47:09,53.21906,-6.70134833,136.79424
2022-09-23 08:47:10,53.21931167,-6.70119,136.79424
2022-09-23 08:47:11,53.21956333,-6.70102667,137.0076
2022-09-23 08:47:12,53.21982333,-6.70086667,137.49528
2022-09-23 08:47:13,53.22008,-6.7007,137.89152
2022-09-23 08:47:14,53.22033833,-6.70054167,138.10488
2022-09-23 08:47:15,53.22059833,-6.700385,137.58672
2022-09-23 08:47:16,53.22086333,-6.700235,138.01344
2022-09-23 08:47:17,53.22113,-6.70008,138.71448
2022-09-23 08:47:18,53.22139667,-6.69992,138.28776
2022-09-23 08:47:19,53.22166167,-6.69976667,137.49528
2022-09-23 08:47:20,53.22193667,-6.699605,136.61136
2022-09-23 08:47:21,53.22220833,-6.69944833,136.0932
2022-09-23 08:47:22,53.222475,-6.69927167,135.60552
2022-09-23 08:47:23,53.222745,-6.69909833,135.51408
2022-09-23 08:47:24,53.22301667,-6.69891667,135.51408
2022-09-23 08:47:25,53.223285,-6.698725,136.0932
2022-09-23 08:47:26,53.22356,-6.69853167,136.21512
2022-09-23 08:47:27,53.22383667,-6.69833667,136.48944
2022-09-23 08:47:28,53.22410333,-6.69813167,136.48944
2022-09-23 08:47:29,53.22437,-6.69792167,136.30656
2022-09-23 08:47:30,53.22464333,-6.69771167,136.21512
2022-09-23 08:47:31,53.22491167,-6.69749167,135.39216
2022-09-23 08:47:32,53.22517833,-6.69727,135.08736
2022-09-23 08:47:33,53.22543833,-6.69704,134.38632
2022-09-23 08:47:34,53.22570333,-6.69681167,135.20928
2022-09-23 08:47:35,53.22596833,-6.696565,136.21512
2022-09-23 08:47:36,53.22623,-6.69632167,136.79424
2022-09-23 08:47:37,53.22649,-6.696075,137.0076
2022-09-23 08:47:38,53.22675,-6.695825,136.0932
2022-09-23 08:47:39,53.227005,-6.69556333,135.30072
2022-09-23 08:47:40,53.22725833,-6.69530167,135.60552
2022-09-23 08:47:41,53.227515,-6.69503167,136.48944
2022-09-23 08:47:42,53.22775833,-6.69477167,137.40384
2022-09-23 08:47:43,53.22800333,-6.694505,136.79424
2022-09-23 08:47:44,53.22824333,-6.694235,136.21512
2022-09-23 08:47:45,53.228475,-6.69395,136.48944
2022-09-23 08:47:46,53.22869667,-6.69367167,136.00176
2022-09-23 08:47:47,53.22891833,-6.693395,135.91032
2022-09-23 08:47:48,53.22914167,-6.693115,135.51408
2022-09-23 08:47:49,53.22935833,-6.69283167,135.20928
2022-09-23 08:47:50,53.22957333,-6.69254667,135.08736
2022-09-23 08:47:51,53.229785,-6.69226167,134.20344
