Timestamp,Frequency,Peak mean,Peak max
2022-09-23 09:24:43.700712,160400000,-73.22,-65.59
2022-09-23 09:24:44.201431,160400000,-74.0,-64.74
2022-09-23 09:24:44.701573,160400000,-73.32,-65.68
2022-09-23 09:24:45.202844,160400000,-73.18,-64.93
2022-09-23 09:24:45.702694,160400000,-72.68,-65.44
2022-09-23 09:24:46.203349,160400000,-73.34,-65.69
2022-09-23 09:24:46.703833,160400000,-73.06,-65.79
2022-09-23 09:24:47.204446,160400000,-74.41,-66.12
2022-09-23 09:24:47.704981,160400000,-73.6,-65.94
2022-09-23 09:24:48.205569,160400000,-73.63,-65.05
2022-09-23 09:24:48.705920,160400000,-73.04,-65.54
2022-09-23 09:24:49.206810,160400000,-73.26,-65.73
2022-09-23 09:24:49.707117,160400000,-73.38,-65.87
2022-09-23 09:24:50.208307,160400000,-74.51,-65.69
2022-09-23 09:24:50.708232,160400000,-73.11,-65.48
2022-09-23 09:24:51.209033,160400000,-74.13,-65.76
2022-09-23 09:24:51.709372,160400000,-73.59,-65.68
2022-09-23 09:24:52.209829,160400000,-73.88,-65.78
2022-09-23 09:24:52.710720,160400000,-73.23,-64.05
2022-09-23 09:24:53.210998,160400000,-73.27,-66.19
2022-09-23 09:24:53.711236,160400000,-73.34,-65.91
2022-09-23 09:24:54.212139,160400000,-73.22,-64.88
2022-09-23 09:24:54.712392,160400000,-72.4,-64.57
2022-09-23 09:24:55.213321,160400000,-73.97,-64.78
2022-09-23 09:24:55.713770,160400000,-72.89,-65.6
2022-09-23 09:24:56.214473,160400000,-73.62,-64.52
2022-09-23 09:24:56.715687,160400000,-72.66,-64.8
2022-09-23 09:24:57.215542,160400000,-73.39,-65.51
2022-09-23 09:24:57.715853,160400000,-73.5,-65.33
2022-09-23 09:24:58.216786,160400000,-73.2,-65.41
2022-09-23 09:24:58.716674,160400000,-72.45,-64.22
2022-09-23 09:24:59.217672,160400000,-72.99,-65.62
2022-09-23 09:24:59.717889,160400000,-73.25,-64.93
2022-09-23 09:25:00.218700,160400000,-73.21,-65.53
2022-09-23 09:25:00.719335,160400000,-73.58,-65.82
2022-09-23 09:25:01.219469,160400000,-73.5,-65.43
2022-09-23 09:25:01.722292,160400000,-74.33,-65.41
2022-09-23 09:25:02.220644,160400000,-73.28,-64.98
2022-09-23 09:25:02.721239,160400000,-74.51,-65.73
2022-09-23 09:25:03.221735,160400000,-73.3,-63.72
2022-09-23 09:25:03.722277,160400000,-73.18,-64.97
2022-09-23 09:25:04.223180,160400000,-73.02,-65.38
2022-09-23 09:25:04.724079,160400000,-73.48,-64.33
2022-09-23 09:25:05.224637,160400000,-73.55,-64.27
2022-09-23 09:25:05.726210,160400000,-74.23,-66.19
2022-09-23 09:25:06.226842,160400000,-72.98,-65.12
2022-09-23 09:25:06.728016,160400000,-74.01,-64.67
2022-09-23 09:25:07.228526,160400000,-73.25,-65.97
2022-09-23 09:25:07.730044,160400000,-73.89,-63.8
2022-09-23 09:25:08.230536,160400000,-72.56,-64.3
2022-09-23 09:25:08.732084,160400000,-73.73,-66.1
2022-09-23 09:25:09.232333,160400000,-73.23,-65.0
2022-09-23 09:25:09.733259,160400000,-73.95,-65.81
2022-09-23 09:25:10.233471,160400000,-73.24,-64.81
2022-09-23 09:25:10.734048,160400000,-74.51,-66.65
2022-09-23 09:25:11.234600,160400000,-73.1,-64.84
2022-09-23 09:25:11.735199,160400000,-73.79,-65.78
2022-09-23 09:25:12.235474,160400000,-72.8,-63.51
2022-09-23 09:25:12.736418,160400000,-74.02,-62.96
2022-09-23 09:25:13.236710,160400000,-72.46,-64.59
2022-09-23 09:25:13.738208,160400000,-74.3,-65.19
2022-09-23 09:25:14.237529,160400000,-73.68,-65.36
2022-09-23 09:25:14.738392,160400000,-74.27,-65.12
2022-09-23 09:25:15.238643,160400000,-72.99,-64.82
2022-09-23 09:25:15.739481,160400000,-73.67,-64.28
2022-09-23 09:25:16.239983,160400000,-72.88,-65.42
2022-09-23 09:25:16.740265,160400000,-73.86,-64.84
2022-09-23 09:25:17.241796,160400000,-73.5,-64.49
2022-09-23 09:25:17.741742,160400000,-73.48,-63.99
2022-09-23 09:25:18.242003,160400000,-72.9,-64.1
2022-09-23 09:25:18.742540,160400000,-73.34,-64.75
2022-09-23 09:25:19.243131,160400000,-73.73,-65.63
2022-09-23 09:25:19.743356,160400000,-72.61,-64.81
2022-09-23 09:25:20.243957,160400000,-72.82,-64.76
2022-09-23 09:25:20.744526,160400000,-73.31,-64.23
2022-09-23 09:25:21.244785,160400000,-73.05,-64.69
2022-09-23 09:25:21.746072,160400000,-72.77,-64.67
2022-09-23 09:25:22.246311,160400000,-74.18,-65.34
2022-09-23 09:25:22.746931,160400000,-72.51,-64.8
2022-09-23 09:25:23.247460,160400000,-73.43,-65.02
2022-09-23 09:25:23.748045,160400000,-73.06,-65.05
2022-09-23 09:25:24.249200,160400000,-72.8,-65.72
2022-09-23 09:25:24.749188,160400000,-72.67,-65.77
2022-09-23 09:25:25.249971,160400000,-74.06,-64.7
2022-09-23 09:25:25.750249,160400000,-73.32,-64.61
2022-09-23 09:25:26.251132,160400000,-72.98,-65.53
2022-09-23 09:25:26.751699,160400000,-73.32,-64.86
2022-09-23 09:25:27.252591,160400000,-72.98,-63.11
2022-09-23 09:25:27.753148,160400000,-73.47,-65.79
2022-09-23 09:25:28.253688,160400000,-73.14,-65.21
2022-09-23 09:25:28.753941,160400000,-72.61,-64.54
2022-09-23 09:25:29.255186,160400000,-74.09,-65.68
2022-09-23 09:25:29.755128,160400000,-73.04,-64.59
2022-09-23 09:25:30.256088,160400000,-72.77,-64.37
2022-09-23 09:25:30.756369,160400000,-71.95,-64.83
2022-09-23 09:25:31.257242,160400000,-73.18,-65.11
2022-09-23 09:25:31.757495,160400000,-73.13,-65.15
2022-09-23 09:25:32.258694,160400000,-72.98,-63.76
2022-09-23 09:25:32.758624,160400000,-72.58,-65.79
2022-09-23 09:25:33.259201,160400000,-73.21,-66.26
2022-09-23 09:25:33.759684,160400000,-72.91,-65.0
2022-09-23 09:25:34.260276,160400000,-73.38,-65.27
2022-09-23 09:25:34.760850,160400000,-71.78,-63.59
2022-09-23 09:25:35.259104,160400000,-73.94,-65.78
2022-09-23 09:25:35.759529,160400000,-72.02,-64.53
2022-09-23 09:25:36.260508,160400000,-74.24,-66.04
2022-09-23 09:25:36.760708,160400000,-72.14,-64.69
2022-09-23 09:25:37.261515,160400000,-73.04,-65.37
2022-09-23 09:25:37.762741,160400000,-72.6,-64.79
2022-09-23 09:25:38.262593,160400000,-73.15,-65.51
2022-09-23 09:25:38.762779,160400000,-73.11,-64.39
2022-09-23 09:25:39.263883,160400000,-73.66,-66.09
2022-09-23 09:25:39.764463,160400000,-73.54,-64.28
2022-09-23 09:25:40.265256,160400000,-73.79,-66.34
2022-09-23 09:25:40.765260,160400000,-73.1,-64.21
2022-09-23 09:25:41.266129,160400000,-73.25,-65.74
2022-09-23 09:25:41.766415,160400000,-73.76,-65.14
2022-09-23 09:25:42.267150,160400000,-74.11,-65.6
2022-09-23 09:25:42.767728,160400000,-73.54,-65.75
2022-09-23 09:25:43.268128,160400000,-73.78,-65.42
2022-09-23 09:25:43.768232,160400000,-73.32,-64.91
2022-09-23 09:25:44.268830,160400000,-73.2,-66.88
2022-09-23 09:25:44.771359,160400000,-73.28,-65.78
2022-09-23 09:25:45.270450,160400000,-72.99,-63.49
2022-09-23 09:25:45.770320,160400000,-72.78,-65.05
2022-09-23 09:25:46.271583,160400000,-72.86,-65.94
2022-09-23 09:25:46.771289,160400000,-72.93,-65.51
2022-09-23 09:25:47.272041,160400000,-73.5,-63.78
2022-09-23 09:25:47.772482,160400000,-73.07,-64.63
2022-09-23 09:25:48.273069,160400000,-73.61,-66.58
2022-09-23 09:25:48.773329,160400000,-72.98,-65.43
2022-09-23 09:25:49.273675,160400000,-74.39,-65.69
2022-09-23 09:25:49.774044,160400000,-73.06,-65.3
2022-09-23 09:25:50.275134,160400000,-73.95,-66.52
2022-09-23 09:25:50.774934,160400000,-73.52,-63.3
2022-09-23 09:25:51.275502,160400000,-74.12,-66.11
2022-09-23 09:25:51.775378,160400000,-72.87,-64.98
2022-09-23 09:25:52.276015,160400000,-74.13,-66.6
2022-09-23 09:25:52.776715,160400000,-72.81,-65.47
2022-09-23 09:25:53.276735,160400000,-73.95,-65.81
2022-09-23 09:25:53.777065,160400000,-72.62,-63.97
2022-09-23 09:25:54.278836,160400000,-74.3,-64.18
2022-09-23 09:25:54.777891,160400000,-73.46,-65.73
2022-09-23 09:25:55.278926,160400000,-73.53,-64.77
2022-09-23 09:25:55.779060,160400000,-72.94,-65.51
2022-09-23 09:25:56.279296,160400000,-73.75,-64.78
2022-09-23 09:25:56.779415,160400000,-73.47,-66.01
2022-09-23 09:25:57.279893,160400000,-74.06,-65.58
2022-09-23 09:25:57.780083,160400000,-72.94,-65.12
2022-09-23 09:25:58.280936,160400000,-73.06,-65.83
2022-09-23 09:25:58.780859,160400000,-74.1,-64.91
2022-09-23 09:25:59.281479,160400000,-72.74,-65.41
2022-09-23 09:25:59.781776,160400000,-73.26,-65.86
2022-09-23 09:26:00.282631,160400000,-73.53,-64.86
2022-09-23 09:26:00.782917,160400000,-73.1,-66.64
2022-09-23 09:26:01.283274,160400000,-74.01,-65.8
2022-09-23 09:26:01.783260,160400000,-73.2,-63.57
2022-09-23 09:26:02.283854,160400000,-73.44,-63.64
2022-09-23 09:26:02.784228,160400000,-73.37,-65.7
2022-09-23 09:26:03.284871,160400000,-72.8,-65.36
2022-09-23 09:26:03.784907,160400000,-73.3,-65.48
2022-09-23 09:26:04.285592,160400000,-73.02,-65.37
2022-09-23 09:26:04.785655,160400000,-71.98,-64.74
2022-09-23 09:26:05.286432,160400000,-74.45,-66.31
2022-09-23 09:26:05.786798,160400000,-73.31,-65.43
2022-09-23 09:26:06.288120,160400000,-74.4,-64.25
2022-09-23 09:26:06.788506,160400000,-72.66,-65.52
2022-09-23 09:26:07.290348,160400000,-73.59,-66.52
2022-09-23 09:26:07.791110,160400000,-73.29,-64.33
2022-09-23 09:26:08.292686,160400000,-73.51,-65.83
2022-09-23 09:26:08.793300,160400000,-73.16,-63.42
2022-09-23 09:26:09.293912,160400000,-73.84,-65.48
2022-09-23 09:26:09.794163,160400000,-73.43,-66.3
2022-09-23 09:26:10.295007,160400000,-73.73,-65.76
2022-09-23 09:26:10.795751,160400000,-74.17,-65.56
2022-09-23 09:26:11.296630,160400000,-74.12,-65.51
2022-09-23 09:26:11.797569,160400000,-73.38,-65.92
2022-09-23 09:26:12.298675,160400000,-74.13,-66.32
2022-09-23 09:26:12.799662,160400000,-74.02,-65.82
2022-09-23 09:26:13.301242,160400000,-73.86,-66.09
2022-09-23 09:26:13.801794,160400000,-72.65,-64.78
2022-09-23 09:26:14.302678,160400000,-73.81,-64.94
2022-09-23 09:26:14.803521,160400000,-73.49,-64.48
2022-09-23 09:26:15.305008,160400000,-73.26,-65.94
2022-09-23 09:26:15.806197,160400000,-73.64,-65.7
2022-09-23 09:26:16.307302,160400000,-74.18,-66.81
2022-09-23 09:26:16.808220,160400000,-72.95,-65.7
2022-09-23 09:26:17.308787,160400000,-72.97,-64.69
2022-09-23 09:26:17.809770,160400000,-72.4,-64.6
2022-09-23 09:26:18.310752,160400000,-73.38,-65.37
2022-09-23 09:26:18.811387,160400000,-72.42,-65.4
2022-09-23 09:26:19.313308,160400000,-73.51,-65.63
2022-09-23 09:26:19.813617,160400000,-72.45,-65.09
2022-09-23 09:26:20.314535,160400000,-73.95,-65.9
2022-09-23 09:26:20.815430,160400000,-72.77,-63.44
2022-09-23 09:26:21.316752,160400000,-73.93,-66.09
2022-09-23 09:26:21.817919,160400000,-73.17,-65.22
2022-09-23 09:26:22.318972,160400000,-73.46,-64.77
2022-09-23 09:26:22.819484,160400000,-72.34,-62.33
2022-09-23 09:26:23.320263,160400000,-72.61,-65.23
2022-09-23 09:26:23.823314,160400000,-73.44,-66.14
2022-09-23 09:26:24.323132,160400000,-73.67,-65.29
2022-09-23 09:26:24.823585,160400000,-73.64,-65.34
2022-09-23 09:26:25.324658,160400000,-74.5,-65.23
2022-09-23 09:26:25.825409,160400000,-72.99,-64.62
2022-09-23 09:26:26.326508,160400000,-73.28,-66.53
2022-09-23 09:26:26.827868,160400000,-73.05,-65.22
2022-09-23 09:26:27.328859,160400000,-73.5,-66.17
2022-09-23 09:26:27.829460,160400000,-72.71,-65.87
2022-09-23 09:26:28.330789,160400000,-73.88,-65.94
2022-09-23 09:26:28.831111,160400000,-72.87,-66.19
2022-09-23 09:26:29.332378,160400000,-73.89,-64.88
2022-09-23 09:26:29.833679,160400000,-73.45,-64.7
2022-09-23 09:26:30.334282,160400000,-72.2,-63.25
2022-09-23 09:26:30.835249,160400000,-73.41,-64.33
2022-09-23 09:26:31.336545,160400000,-74.27,-66.42
2022-09-23 09:26:31.837121,160400000,-73.33,-64.72
2022-09-23 09:26:32.338667,160400000,-74.09,-64.92
2022-09-23 09:26:32.838933,160400000,-73.27,-65.21
2022-09-23 09:26:33.341109,160400000,-72.55,-65.1
2022-09-23 09:26:33.840936,160400000,-72.66,-66.21
2022-09-23 09:26:34.342145,160400000,-73.48,-65.07
2022-09-23 09:26:34.842987,160400000,-72.83,-65.47
2022-09-23 09:26:35.343876,160400000,-74.32,-65.3
2022-09-23 09:26:35.844386,160400000,-73.66,-65.61
2022-09-23 09:26:36.345566,160400000,-73.86,-65.29
2022-09-23 09:26:36.846694,160400000,-71.25,-64.04
2022-09-23 09:26:37.347916,160400000,-72.11,-64.4
2022-09-23 09:26:37.848095,160400000,-71.16,-62.25
2022-09-23 09:26:38.349271,160400000,-73.22,-63.76
2022-09-23 09:26:38.850007,160400000,-72.22,-63.65
2022-09-23 09:26:39.351094,160400000,-72.89,-65.05
2022-09-23 09:26:39.852233,160400000,-72.92,-64.56
2022-09-23 09:26:40.353034,160400000,-72.89,-65.31
2022-09-23 09:26:40.853477,160400000,-72.85,-63.54
2022-09-23 09:26:41.354579,160400000,-71.41,-62.55
2022-09-23 09:26:41.855359,160400000,-71.76,-64.16
2022-09-23 09:26:42.356545,160400000,-72.11,-63.04
2022-09-23 09:26:42.857598,160400000,-72.37,-64.44
2022-09-23 09:26:43.358402,160400000,-71.9,-64.1
2022-09-23 09:26:43.859108,160400000,-72.21,-64.24
2022-09-23 09:26:44.360127,160400000,-71.7,-63.48
2022-09-23 09:26:44.860868,160400000,-71.36,-63.05
2022-09-23 09:26:45.362257,160400000,-71.53,-63.2
2022-09-23 09:26:45.862726,160400000,-71.35,-63.51
2022-09-23 09:26:46.363171,160400000,-72.06,-64.12
2022-09-23 09:26:46.863597,160400000,-71.43,-63.59
2022-09-23 09:26:47.364290,160400000,-72.62,-64.12
2022-09-23 09:26:47.865036,160400000,-71.2,-63.02
2022-09-23 09:26:48.365152,160400000,-72.97,-64.51
2022-09-23 09:26:48.865525,160400000,-72.22,-63.45
2022-09-23 09:26:49.366391,160400000,-72.83,-64.58
2022-09-23 09:26:49.866735,160400000,-72.03,-64.13
2022-09-23 09:26:50.367500,160400000,-72.14,-64.8
2022-09-23 09:26:50.867539,160400000,-70.73,-64.45
2022-09-23 09:26:51.368227,160400000,-72.7,-65.07
2022-09-23 09:26:51.868655,160400000,-70.7,-64.2
2022-09-23 09:26:52.369303,160400000,-72.47,-64.95
2022-09-23 09:26:52.869412,160400000,-71.76,-63.46
2022-09-23 09:26:53.370346,160400000,-72.12,-64.16
2022-09-23 09:26:53.870514,160400000,-71.07,-62.76
2022-09-23 09:26:54.371118,160400000,-72.85,-64.35
2022-09-23 09:26:54.871551,160400000,-70.99,-63.7
2022-09-23 09:26:55.372246,160400000,-72.52,-64.84
2022-09-23 09:26:55.873592,160400000,-71.17,-63.85
2022-09-23 09:26:56.373310,160400000,-72.02,-64.84
2022-09-23 09:26:56.873295,160400000,-70.81,-61.85
2022-09-23 09:26:57.374016,160400000,-71.48,-64.37
2022-09-23 09:26:57.874366,160400000,-72.67,-64.53
2022-09-23 09:26:58.375332,160400000,-72.58,-64.51
2022-09-23 09:26:58.875070,160400000,-71.57,-63.84
2022-09-23 09:26:59.375811,160400000,-71.79,-62.83
2022-09-23 09:26:59.876252,160400000,-71.19,-64.03
2022-09-23 09:27:00.377240,160400000,-71.79,-63.98
2022-09-23 09:27:00.877587,160400000,-71.21,-64.1
2022-09-23 09:27:01.377979,160400000,-71.84,-63.51
2022-09-23 09:27:01.878296,160400000,-71.4,-63.28
2022-09-23 09:27:02.378920,160400000,-71.34,-64.16
2022-09-23 09:27:02.879242,160400000,-70.55,-63.34
2022-09-23 09:27:03.380267,160400000,-72.3,-64.04
2022-09-23 09:27:03.880206,160400000,-70.44,-63.42
2022-09-23 09:27:04.380631,160400000,-71.88,-63.05
2022-09-23 09:27:04.883121,160400000,-71.54,-63.11
2022-09-23 09:27:05.381958,160400000,-71.8,-63.95
2022-09-23 09:27:05.881933,160400000,-71.29,-63.81
2022-09-23 09:27:06.383157,160400000,-72.02,-63.6
2022-09-23 09:27:06.883200,160400000,-70.3,-62.13
2022-09-23 09:27:07.384498,160400000,-73.24,-62.75
2022-09-23 09:27:07.885180,160400000,-71.73,-63.62
2022-09-23 09:27:08.385903,160400000,-71.45,-63.59
2022-09-23 09:27:08.886519,160400000,-70.68,-63.86
2022-09-23 09:27:09.387232,160400000,-72.53,-64.25
2022-09-23 09:27:09.887204,160400000,-71.25,-62.53
2022-09-23 09:27:10.388506,160400000,-72.05,-65.33
2022-09-23 09:27:10.888199,160400000,-71.15,-64.11
2022-09-23 09:27:11.389161,160400000,-72.2,-64.56
2022-09-23 09:27:11.889460,160400000,-71.83,-63.39
2022-09-23 09:27:12.390714,160400000,-72.25,-64.46
2022-09-23 09:27:12.891377,160400000,-72.29,-63.61
2022-09-23 09:27:13.392309,160400000,-72.19,-64.52
2022-09-23 09:27:13.893241,160400000,-71.87,-61.7
2022-09-23 09:27:14.395273,160400000,-72.16,-64.46
2022-09-23 09:27:14.895196,160400000,-71.86,-63.42
2022-09-23 09:27:15.395498,160400000,-72.24,-65.06
2022-09-23 09:27:15.895929,160400000,-71.62,-63.23
2022-09-23 09:27:16.396951,160400000,-72.13,-64.41
2022-09-23 09:27:16.897290,160400000,-72.15,-63.25
2022-09-23 09:27:17.397901,160400000,-72.34,-63.25
2022-09-23 09:27:17.897908,160400000,-71.7,-63.07
2022-09-23 09:27:18.398811,160400000,-70.78,-63.92
2022-09-23 09:27:18.899138,160400000,-70.83,-62.31
2022-09-23 09:27:19.400076,160400000,-71.91,-63.76
2022-09-23 09:27:19.899775,160400000,-70.41,-64.38
2022-09-23 09:27:20.400410,160400000,-73.01,-65.08
2022-09-23 09:27:20.900802,160400000,-70.93,-62.45
2022-09-23 09:27:21.401379,160400000,-72.27,-65.4
2022-09-23 09:27:21.902015,160400000,-70.94,-62.67
2022-09-23 09:27:22.402346,160400000,-72.88,-64.29
2022-09-23 09:27:22.902964,160400000,-70.85,-62.53
2022-09-23 09:27:23.403625,160400000,-72.59,-62.91
2022-09-23 09:27:23.903893,160400000,-71.78,-63.23
2022-09-23 09:27:24.404861,160400000,-71.56,-64.52
2022-09-23 09:27:24.904585,160400000,-71.36,-63.54
2022-09-23 09:27:25.405520,160400000,-72.33,-64.31
2022-09-23 09:27:25.905552,160400000,-70.73,-63.44
2022-09-23 09:27:26.406594,160400000,-72.23,-63.84
2022-09-23 09:27:26.907196,160400000,-71.6,-63.87
2022-09-23 09:27:27.407506,160400000,-72.79,-65.18
2022-09-23 09:27:27.907867,160400000,-73.19,-65.37
2022-09-23 09:27:28.408479,160400000,-72.18,-64.44
2022-09-23 09:27:28.908433,160400000,-73.0,-65.68
2022-09-23 09:27:29.409125,160400000,-73.53,-64.67
2022-09-23 09:27:29.909662,160400000,-72.19,-63.11
2022-09-23 09:27:30.410042,160400000,-72.35,-63.97
2022-09-23 09:27:30.910313,160400000,-71.86,-63.73
2022-09-23 09:27:31.411001,160400000,-71.87,-64.26
2022-09-23 09:27:31.911251,160400000,-71.54,-64.43
2022-09-23 09:27:32.412517,160400000,-73.45,-63.64
2022-09-23 09:27:32.912505,160400000,-71.97,-65.0
2022-09-23 09:27:33.413208,160400000,-73.83,-64.89
2022-09-23 09:27:33.913172,160400000,-71.69,-63.9
2022-09-23 09:27:34.414133,160400000,-72.69,-65.32
2022-09-23 09:27:34.914445,160400000,-71.84,-64.2
2022-09-23 09:27:35.414796,160400000,-73.49,-64.2
2022-09-23 09:27:35.915085,160400000,-72.24,-64.72
2022-09-23 09:27:36.415727,160400000,-73.23,-65.23
2022-09-23 09:27:36.917218,160400000,-71.12,-62.63
2022-09-23 09:27:37.417718,160400000,-73.17,-65.56
2022-09-23 09:27:37.917363,160400000,-71.34,-63.31
2022-09-23 09:27:38.418038,160400000,-73.25,-65.55
2022-09-23 09:27:38.918304,160400000,-71.61,-62.45
2022-09-23 09:27:39.419243,160400000,-72.96,-63.92
2022-09-23 09:27:39.919521,160400000,-71.94,-64.64
2022-09-23 09:27:40.420487,160400000,-73.01,-64.86
2022-09-23 09:27:40.920460,160400000,-72.36,-64.95
2022-09-23 09:27:41.421435,160400000,-72.63,-64.98
2022-09-23 09:27:41.921753,160400000,-72.85,-64.63
2022-09-23 09:27:42.422642,160400000,-72.79,-65.67
2022-09-23 09:27:42.922986,160400000,-71.95,-64.1
2022-09-23 09:27:43.423324,160400000,-71.62,-64.12
2022-09-23 09:27:43.926191,160400000,-71.38,-64.64
2022-09-23 09:27:44.424909,160400000,-73.22,-64.23
2022-09-23 09:27:44.924894,160400000,-72.2,-62.45
2022-09-23 09:27:45.426315,160400000,-71.09,-64.05
2022-09-23 09:27:45.926002,160400000,-71.29,-62.36
2022-09-23 09:27:46.426892,160400000,-72.49,-64.13
2022-09-23 09:27:46.927178,160400000,-72.17,-65.09
2022-09-23 09:27:47.428112,160400000,-72.96,-63.9
2022-09-23 09:27:47.928296,160400000,-72.3,-65.87
2022-09-23 09:27:48.428107,160400000,-72.2,-63.35
2022-09-23 09:27:48.928343,160400000,-71.11,-64.33
2022-09-23 09:27:49.429028,160400000,-73.75,-65.14
2022-09-23 09:27:49.929326,160400000,-72.52,-64.2
2022-09-23 09:27:50.430249,160400000,-73.51,-65.51
2022-09-23 09:27:50.929921,160400000,-71.88,-64.08
2022-09-23 09:27:51.431034,160400000,-73.83,-65.39
2022-09-23 09:27:51.930715,160400000,-71.45,-64.09
2022-09-23 09:27:52.430976,160400000,-73.89,-65.45
2022-09-23 09:27:52.931390,160400000,-72.06,-64.17
2022-09-23 09:27:53.433400,160400000,-73.02,-64.65
2022-09-23 09:27:53.932738,160400000,-71.41,-63.65
2022-09-23 09:27:54.433819,160400000,-73.57,-65.66
2022-09-23 09:27:54.933933,160400000,-71.39,-64.1
2022-09-23 09:27:55.434324,160400000,-73.68,-65.31
2022-09-23 09:27:55.934706,160400000,-72.71,-64.4
2022-09-23 09:27:56.435173,160400000,-72.64,-64.36
2022-09-23 09:27:56.935264,160400000,-71.85,-64.9
2022-09-23 09:27:57.436132,160400000,-72.5,-64.19
2022-09-23 09:27:57.936222,160400000,-72.25,-64.39
2022-09-23 09:27:58.437330,160400000,-72.41,-65.04
2022-09-23 09:27:58.937208,160400000,-71.97,-64.58
2022-09-23 09:27:59.437608,160400000,-73.64,-63.43
2022-09-23 09:27:59.938087,160400000,-73.13,-64.66
2022-09-23 09:28:00.438906,160400000,-72.77,-64.41
2022-09-23 09:28:00.939324,160400000,-72.72,-64.5
2022-09-23 09:28:01.439776,160400000,-72.8,-65.21
2022-09-23 09:28:01.939966,160400000,-72.32,-65.55
2022-09-23 09:28:02.440445,160400000,-72.4,-64.12
2022-09-23 09:28:02.940700,160400000,-72.16,-63.28
2022-09-23 09:28:03.441166,160400000,-73.5,-65.59
2022-09-23 09:28:03.941626,160400000,-72.36,-64.68
2022-09-23 09:28:04.442270,160400000,-72.19,-64.31
2022-09-23 09:28:04.942043,160400000,-71.83,-64.18
2022-09-23 09:28:05.442708,160400000,-73.91,-65.97
2022-09-23 09:28:05.942824,160400000,-71.43,-64.09
2022-09-23 09:28:06.444319,160400000,-73.66,-66.02
2022-09-23 09:28:06.943708,160400000,-71.67,-63.64
2022-09-23 09:28:07.444158,160400000,-73.28,-66.1
2022-09-23 09:28:07.944495,160400000,-71.52,-63.03
2022-09-23 09:28:08.445000,160400000,-73.94,-65.21
2022-09-23 09:28:08.945534,160400000,-71.17,-62.24
2022-09-23 09:28:09.445947,160400000,-72.94,-66.11
2022-09-23 09:28:09.946175,160400000,-72.89,-65.24
2022-09-23 09:28:10.447112,160400000,-73.77,-66.98
2022-09-23 09:28:10.947050,160400000,-72.56,-65.01
2022-09-23 09:28:11.447979,160400000,-73.56,-66.3
2022-09-23 09:28:11.948000,160400000,-73.02,-65.03
2022-09-23 09:28:12.448511,160400000,-73.39,-64.99
2022-09-23 09:28:12.948834,160400000,-71.51,-64.34
2022-09-23 09:28:13.449442,160400000,-72.89,-63.52
2022-09-23 09:28:13.949701,160400000,-72.26,-63.72
2022-09-23 09:28:14.450349,160400000,-72.73,-65.79
2022-09-23 09:28:14.950297,160400000,-72.32,-65.11
2022-09-23 09:28:15.450959,160400000,-72.95,-63.92
2022-09-23 09:28:15.952303,160400000,-72.63,-64.88
2022-09-23 09:28:16.452477,160400000,-71.51,-63.92
2022-09-23 09:28:16.953134,160400000,-72.16,-64.64
2022-09-23 09:28:17.453771,160400000,-73.71,-66.22
2022-09-23 09:28:17.954375,160400000,-72.09,-64.27
2022-09-23 09:28:18.455739,160400000,-71.97,-63.67
2022-09-23 09:28:18.956056,160400000,-71.9,-64.75
2022-09-23 09:28:19.457739,160400000,-72.75,-64.04
2022-09-23 09:28:19.958097,160400000,-71.84,-64.53
2022-09-23 09:28:20.458991,160400000,-72.22,-64.56
2022-09-23 09:28:20.959588,160400000,-71.63,-65.19
2022-09-23 09:28:21.460625,160400000,-73.63,-64.18
2022-09-23 09:28:21.961586,160400000,-71.52,-63.73
2022-09-23 09:28:22.461927,160400000,-72.59,-64.55
2022-09-23 09:28:22.965150,160400000,-71.88,-63.84
2022-09-23 09:28:23.463898,160400000,-72.61,-64.71
2022-09-23 09:28:23.964580,160400000,-71.64,-64.01
2022-09-23 09:28:24.466015,160400000,-69.9,-63.11
2022-09-23 09:28:24.966333,160400000,-72.36,-64.07
2022-09-23 09:28:25.466520,160400000,-71.7,-64.2
2022-09-23 09:28:25.967100,160400000,-71.49,-63.53
2022-09-23 09:28:26.467222,160400000,-71.59,-64.69
2022-09-23 09:28:26.967934,160400000,-71.48,-62.53
2022-09-23 09:28:27.468239,160400000,-72.22,-63.58
2022-09-23 09:28:27.968780,160400000,-73.14,-63.94
2022-09-23 09:28:28.469054,160400000,-71.68,-65.26
2022-09-23 09:28:28.969466,160400000,-73.31,-65.78
2022-09-23 09:28:29.469463,160400000,-70.97,-63.44
2022-09-23 09:28:29.970502,160400000,-73.56,-64.21
2022-09-23 09:28:30.470369,160400000,-72.59,-64.69
2022-09-23 09:28:30.971000,160400000,-73.21,-63.46
2022-09-23 09:28:31.471171,160400000,-71.71,-64.66
2022-09-23 09:28:31.971848,160400000,-72.71,-64.06
2022-09-23 09:28:32.472250,160400000,-72.32,-62.96
2022-09-23 09:28:32.972696,160400000,-72.58,-63.75
2022-09-23 09:28:33.472771,160400000,-71.87,-63.66
2022-09-23 09:28:33.973554,160400000,-73.26,-65.78
2022-09-23 09:28:34.473584,160400000,-72.24,-63.13
2022-09-23 09:28:34.974635,160400000,-72.45,-64.8
2022-09-23 09:28:35.474515,160400000,-72.02,-62.84
2022-09-23 09:28:35.974869,160400000,-73.05,-65.03
